employee_code,employee_name,email,role,department,manager,avg_login_time,avg_logout_time,login_frequency,weekend_logins,night_logins,failed_logins,usb_usage,files_accessed,large_file_transfers,external_emails,total_emails,web_browsing,job_search,after_hours_activity,unique_devices,avg_session_duration,O,C,E,A,N
AKK0329,Anastasia Kylan Kaufman,Anastasia.Kylan.Kaufman@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.228070175438596,18.252252252252255,1.2666666666666666,0,0,1,0.0,0,0,18,38,31,1,0,1,11.025225225225224,45,22,25,39,22
EWH0191,Eugenia Whilemina Harrington,Eugenia.Whilemina.Harrington@dtaa.com,Manager,2 - Pricing,Kirby Bo Pollard,9.462686567164178,15.52882882882883,2.2333333333333334,0,0,1,0.0,0,0,71,165,163,0,0,1,6.032070707070706,33,17,22,23,27
TVS0050,Todd Vance Spears,Todd.Vance.Spears@dtaa.com,Director,2 - SoftwareManagement,Kai Wynne Craft,9.415340909090908,12.427222222222223,2.933333333333333,1,8,1,0.0,0,0,54,218,235,31,16,2,2.788888888888889,40,38,18,30,29
TUC0632,Troy Uriah Conway,Troy.Uriah.Conway@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.225438596491227,21.3018018018018,1.2666666666666666,0,0,0,0.0,0,0,21,35,29,0,42,1,12.077927927927925,38,44,10,13,31
SKG0759,Sonia Karly Goodwin,Sonia.Karly.Goodwin@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.503070175438598,16.528378378378374,1.2666666666666666,0,0,1,0.0,0,0,24,36,29,0,0,1,8.031081081081082,22,15,43,41,26
IMG0320,Isabella Marah Graham,Isabella.Marah.Graham@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,7.745614035087719,15.758108108108107,1.2666666666666666,0,0,0,0.0,0,0,61,179,202,0,0,1,8.014864864864865,37,14,12,24,23
BBG0325,Blair Bruno Grimes,Blair.Bruno.Grimes@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.637990196078432,15.700438596491225,2.2666666666666666,0,0,0,86.0,68,2,102,182,200,0,0,2,5.961691542288556,41,50,30,37,40
CTW0500,Chanda Tamekah William,Chanda.Tamekah.William@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.206140350877192,17.290090090090093,1.2666666666666666,0,0,0,0.0,0,0,49,151,163,0,0,1,9.086036036036036,38,36,20,35,35
SBN0495,Sonya Beatrice Nichols,Sonya.Beatrice.Nichols@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.245614035087721,17.26801801801802,1.2666666666666666,0,0,2,0.0,0,0,109,180,165,0,0,1,9.025675675675673,39,22,43,24,21
ELH0960,Emerald Lysandra Hodges,Emerald.Lysandra.Hodges@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.216228070175438,16.311711711711713,1.2666666666666666,0,0,0,0.0,0,0,2,10,12,0,0,1,9.097747747747745,40,43,26,41,22
TSG0906,Thomas Shad Guthrie,Thomas.Shad.Guthrie@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,11.2015625,18.270720720720714,2.1333333333333333,0,0,0,0.0,0,0,6,36,29,0,0,1,7.064322916666667,41,21,40,28,28
JMK0099,Jakeem Magee Knight,Jakeem.Magee.Knight@dtaa.com,SystemsEngineer,3 - Engineering,Gage Kaden Odonnell,9.729113924050633,15.782692307692306,2.6333333333333333,0,0,0,29.0,102,6,54,102,114,0,0,2,5.095299145299145,40,37,41,41,25
MKP0861,Macon Kyle Pope,Macon.Kyle.Pope@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,9.81014492753623,17.792342342342348,2.3,0,0,0,0.0,0,0,104,173,186,0,0,1,7.948529411764706,36,42,39,34,29
HIW0536,Honorato Ivan Wall,Honorato.Ivan.Wall@dtaa.com,LabManager,1 - Research,Summer Leilani Boyer,7.931140350877193,18.065765765765768,1.2666666666666666,0,0,1,0.0,0,0,65,147,152,0,0,1,10.136486486486488,39,50,25,24,20
CTR0697,Cherokee Tashya Ramirez,Cherokee.Tashya.Ramirez@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,9.792288557213931,16.738738738738743,2.2333333333333334,0,0,0,0.0,0,0,7,13,12,0,0,1,6.906313131313131,36,15,33,25,34
BHC0665,Blaine Helen Cervantes,Blaine.Helen.Cervantes@dtaa.com,FieldServiceEngineer,3 - FieldService,Sharon Britanni Kerr,9.345918367346938,15.550347222222223,1.6333333333333333,0,0,0,0.0,0,0,28,96,95,0,0,2,5.211805555555555,14,21,12,12,32
WIF0691,Wade Ira Frazier,Wade.Ira.Frazier@dtaa.com,ComputerScientist,2 - SoftwareManagement,Aurora Tatiana Payne,10.789322916666666,18.94649122807018,2.1333333333333333,0,0,1,625.0,1723,96,46,99,100,0,0,2,8.042857142857141,33,39,37,30,24
HWM0342,Hanae Wendy Meyer,Hanae.Wendy.Meyer@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.61869918699187,17.9,1.3666666666666667,0,0,1,0.0,0,0,25,36,33,0,0,2,9.86,45,44,41,39,34
MNC0717,Mufutau Nehru Contreras,Mufutau.Nehru.Contreras@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,9.977848101265822,15.570833333333335,2.6333333333333333,0,0,2,0.0,0,0,4,12,10,0,0,2,5.023931623931623,30,37,22,22,34
ARB0881,Abel Reese Boone,Abel.Reese.Boone@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.216228070175438,18.297297297297295,1.2666666666666666,0,0,0,0.0,0,0,24,35,29,0,0,1,9.082882882882883,38,46,43,10,35
AHC0142,Azalia Halee Cantu,Azalia.Halee.Cantu@dtaa.com,Engineer,4 - QualityControl,Kimberley Kiona Sosa,9.577572016460906,16.972222222222225,2.7,8,0,1,0.0,0,0,65,124,202,1,0,2,7.233958333333334,34,23,40,15,26
ZFM0468,Zenia Freya Macias,Zenia.Freya.Macias@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.989912280701755,18.005855855855852,1.2666666666666666,0,0,2,0.0,0,0,6,12,10,0,0,1,10.019819819819821,35,16,20,45,30
DIW0118,Delilah Iliana Wilkinson,Delilah.Iliana.Wilkinson@dtaa.com,Manager,3 - Assembly,Byron Tyrone Williamson,9.399578059071727,14.829861111111109,2.6333333333333333,0,0,1,156.0,282,16,55,181,170,0,0,2,4.773290598290599,37,17,19,37,26
USH0199,Upton Sebastian Holt,Upton.Sebastian.Holt@dtaa.com,Statistician,2 - Pricing,Eugenia Whilemina Harrington,7.447368421052632,15.545945945945943,1.2666666666666666,0,0,3,35.0,58,3,54,111,109,0,0,1,8.099999999999998,44,39,46,36,25
MAD0753,Mallory Alexis Daniel,Mallory.Alexis.Daniel@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.993421052631579,17.005405405405405,1.2666666666666666,0,0,1,0.0,0,0,79,191,173,0,0,1,9.01261261261261,50,30,36,41,33
KDS0349,Kim Dara Sullivan,Kim.Dara.Sullivan@dtaa.com,LabManager,1 - Research,Summer Leilani Boyer,8.002192982456142,16.01306306306306,1.2666666666666666,0,0,0,0.0,0,0,83,163,164,0,0,1,8.014864864864863,18,23,20,32,29
LJB0826,Laith Jason Britt,Laith.Jason.Britt@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.511842105263158,19.48963963963964,1.2666666666666666,0,0,1,0.0,0,0,4,12,10,0,0,1,10.981531531531534,38,21,39,15,32
FKK0055,Farrah Kim Keith,Farrah.Kim.Keith@dtaa.com,Scientist,1 - Research,Summer Leilani Boyer,10.667021276595746,17.325925925925926,3.1333333333333333,24,0,0,37.0,116,7,69,150,300,0,0,2,6.5896057347670265,46,16,37,16,27
FPC0954,Fletcher Perry Cantu,Fletcher.Perry.Cantu@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.235526315789475,16.29054054054054,1.2666666666666666,0,0,1,0.0,0,0,5,12,11,0,0,1,9.058108108108106,22,25,50,20,27
CXC0336,Casey Xerxes Conrad,Casey.Xerxes.Conrad@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.267982456140351,18.260810810810813,1.2666666666666666,0,0,0,0.0,0,0,15,35,31,0,0,1,10.994144144144144,23,19,34,35,34
FDE0117,Fritz Dale Ellison,Fritz.Dale.Ellison@dtaa.com,Manager,2 - ManufacturingEngineering,Byron Tyrone Williamson,8.225877192982455,19.274324324324326,1.2666666666666666,0,0,0,0.0,0,0,86,167,148,0,0,1,11.051351351351348,38,37,32,41,28
FUM0015,Fatima Ulla Mcclure,Fatima.Ulla.Mcclure@dtaa.com,Director,6 - Security,Halla Cathleen Simmons,8.491666666666669,19.517117117117117,1.2666666666666666,0,0,1,0.0,0,0,54,214,190,0,0,1,11.026576576576577,33,18,18,46,32
NAB0801,Nelle April Bowen,Nelle.April.Bowen@dtaa.com,Mathematician,1 - Research,Sasha Britanney Quinn,8.205263157894738,17.27342342342342,1.2666666666666666,0,0,1,0.0,0,0,47,108,95,0,0,1,9.07072072072072,28,34,10,41,29
GJT0386,Geoffrey Jin Tucker,Geoffrey.Jin.Tucker@dtaa.com,Mathematician,1 - Research,Kim Dara Sullivan,8.007456140350877,15.996846846846847,1.2666666666666666,0,0,0,0.0,0,0,64,113,103,5,0,1,7.991441441441442,24,13,49,34,26
KAC0124,Kathleen Aline Chan,Kathleen.Aline.Chan@dtaa.com,ElectricalEngineer,2 - ManufacturingEngineering,Fritz Dale Ellison,8.252192982456139,19.265765765765764,1.2666666666666666,0,0,0,0.0,0,0,44,108,95,0,0,1,11.018918918918919,33,14,30,18,33
CCR0863,Charde Cynthia Rasmussen,Charde.Cynthia.Rasmussen@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,7.717105263157893,17.76081081081081,1.2666666666666666,0,0,0,0.0,0,0,96,183,177,0,0,1,10.044594594594594,20,30,37,14,29
TTD1000,Tiger Tucker Dawson,Tiger.Tucker.Dawson@dtaa.com,MechanicalEngineer,2 - ManufacturingEngineering,Fritz Dale Ellison,8.221491228070173,19.296396396396396,1.2666666666666666,0,0,0,0.0,0,0,61,106,96,0,0,1,11.077927927927927,34,34,24,40,29
OKB0439,Oleg Kane Britt,Oleg.Kane.Britt@dtaa.com,MechanicalEngineer,3 - Engineering,Cameron Noel Elliott,7.950877192982458,17.027927927927934,1.2666666666666666,0,0,0,0.0,0,0,31,107,98,0,0,1,9.078378378378376,41,42,30,25,27
XAA0104,Xander Aaron Acevedo,Xander.Aaron.Acevedo@dtaa.com,HardwareEngineer,3 - Engineering,Gage Kaden Odonnell,9.41309523809524,17.288738738738736,2.3333333333333335,0,0,0,32.0,106,6,36,110,110,0,0,1,7.841304347826088,41,40,14,38,42
RFP0380,Reuben Fulton Pugh,Reuben.Fulton.Pugh@dtaa.com,Mathematician,1 - Research,Kim Dara Sullivan,7.967543859649123,16.03288288288288,1.2666666666666666,0,0,1,0.0,0,0,40,102,104,0,0,1,8.066216216216215,39,39,20,20,32
JTS0389,Josiah Thaddeus Stewart,Josiah.Thaddeus.Stewart@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,8.633333333333335,15.199637681159421,1.5666666666666667,0,0,1,31.0,90,4,67,110,106,0,0,3,5.714855072463767,31,36,11,44,32
CMS0454,Cameran Madonna Shepard,Cameran.Madonna.Shepard@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.980701754385964,17.994594594594595,1.2666666666666666,0,0,1,0.0,0,0,2,12,11,0,0,1,10.018468468468466,43,23,28,15,25
JKB0126,Jaden Kylan Buckley,Jaden.Kylan.Buckley@dtaa.com,ElectricalEngineer,2 - ManufacturingEngineering,Fritz Dale Ellison,8.23377192982456,19.28648648648649,1.2666666666666666,0,0,0,0.0,0,0,60,113,96,0,0,1,11.057207207207208,43,24,19,33,28
LAM0911,Lillith Adena Matthews,Lillith.Adena.Matthews@dtaa.com,LabManager,1 - Research,Summer Leilani Boyer,10.341269841269842,19.559909909909912,2.1,0,0,2,0.0,0,0,84,165,143,0,0,1,9.181451612903228,42,43,27,38,22
GCC0744,Grady Craig Coffey,Grady.Craig.Coffey@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.953508771929823,17.065315315315313,1.2666666666666666,0,0,1,0.0,0,0,84,182,166,0,0,1,9.113513513513515,35,42,15,25,31
CLH0703,Colin Lawrence Holder,Colin.Lawrence.Holder@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.700877192982459,16.794594594594592,1.2666666666666666,0,0,1,0.0,0,0,6,11,11,0,0,1,9.095945945945944,48,41,47,28,29
KMW0545,Keely Mollie Weiss,Keely.Mollie.Weiss@dtaa.com,Physicist,1 - Research,Honorato Ivan Wall,9.894949494949495,18.013963963963963,2.2,0,0,0,28.0,87,7,51,99,96,0,0,1,8.082820512820515,19,16,18,23,32
NHH0185,Nathaniel Hunter Heath,Nathaniel.Hunter.Heath@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.226315789473685,18.291891891891897,1.2666666666666666,0,0,0,0.0,0,0,12,36,28,0,0,1,11.066216216216215,41,43,19,21,33
NCE0097,Nehru Cyrus Everett,Nehru.Cyrus.Everett@dtaa.com,SystemsEngineer,3 - Engineering,Gage Kaden Odonnell,7.2096491228070185,17.295045045045043,1.2666666666666666,0,0,0,0.0,0,0,51,107,113,0,0,1,10.086936936936938,48,36,20,11,35
AJC0840,Anne Jane Carey,Anne.Jane.Carey@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.515350877192983,19.513963963963967,1.2666666666666666,0,0,0,0.0,0,0,5,12,10,0,0,1,10.999099099099098,14,24,19,33,37
GCC0945,George Cade Chen,George.Cade.Chen@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.2070175438596475,16.275225225225228,1.2666666666666666,0,0,1,0.0,0,0,6,12,12,0,0,1,9.069819819819822,30,39,18,25,27
NAB0903,Noah Andrew Beck,Noah.Andrew.Beck@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.232432432432432,18.271621621621623,1.2333333333333334,0,0,0,0.0,0,0,13,31,29,0,0,1,9.039189189189187,44,30,19,30,37
AOS0987,Alice Orli Stout,Alice.Orli.Stout@dtaa.com,HealthSafetyEngineer,4 - Safety,Wesley Kasper Duffy,11.800438596491228,17.840740740740735,2.533333333333333,0,0,0,0.0,0,0,43,106,90,0,0,2,5.853508771929825,16,32,40,30,27
JAD0609,Jana Amanda Dorsey,Jana.Amanda.Dorsey@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,9.125,16.321631205673757,1.6,0,0,1,0.0,0,0,59,175,176,0,0,3,6.456382978723404,18,23,26,36,33
AMW0392,Alea Maggie Whitfield,Alea.Maggie.Whitfield@dtaa.com,ComputerScientist,2 - SoftwareManagement,Jocelyn Bree Mccray,9.975641025641027,19.05666666666667,3.033333333333333,23,0,0,0.0,0,0,54,137,277,0,0,1,9.052407407407408,47,47,22,44,26
FIR0920,Fay Ingrid Rodriquez,Fay.Ingrid.Rodriquez@dtaa.com,Scientist,1 - Research,Lillith Adena Matthews,10.034333333333334,18.37074829931973,1.6666666666666667,0,0,0,0.0,0,0,41,105,95,0,0,2,7.201020408163266,40,11,44,20,27
RNP0211,Rowan Neve Parks,Rowan.Neve.Parks@dtaa.com,SecurityGuard,6 - Security,Clinton Coby Wolfe,9.849758454106283,15.759009009009008,2.3,0,0,1,239.0,572,27,66,179,153,0,0,1,5.8651960784313735,39,15,25,40,30
RHY0079,Rose Hanae Yates,Rose.Hanae.Yates@dtaa.com,ChiefEngineer,3 - Engineering,Declan Lester Moss,9.408974358974358,17.965811965811962,1.3,0,0,0,0.0,0,0,129,233,190,0,0,2,8.27948717948718,20,19,14,21,26
CLS0296,Chiquita Linda Stokes,Chiquita.Linda.Stokes@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.982894736842105,18.006756756756758,1.2666666666666666,0,0,0,0.0,0,0,2,12,10,0,0,1,9.025225225225226,27,16,25,18,33
JSA0775,Julian Samson Allen,Julian.Samson.Allen@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.442982456140351,16.55,1.2666666666666666,0,0,1,0.0,0,0,26,38,29,1,0,1,8.109009009009009,50,46,42,19,33
RDM0115,Rina Denise Mcgee,Rina.Denise.Mcgee@dtaa.com,AdministrativeAssistant,,Byron Tyrone Williamson,7.460526315789473,16.502252252252255,1.2666666666666666,0,0,1,0.0,0,0,68,135,131,0,0,1,9.04774774774775,42,17,39,15,30
JKM0303,Joel Kennan Mccarty,Joel.Kennan.Mccarty@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,9.036842105263156,18.009459459459457,1.2666666666666666,0,0,1,0.0,0,0,3,12,10,0,0,1,8.974324324324325,46,10,44,15,35
IJM0139,Irene Jemima Meyers,Irene.Jemima.Meyers@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,9.007894736842106,17.979729729729726,1.2666666666666666,0,0,2,0.0,0,0,3,12,10,0,0,1,8.971621621621622,45,17,15,30,35
SVL0940,September Vielka Livingston,September.Vielka.Livingston@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Caleb Mason Ball,7.2140350877192985,16.33108108108108,1.2666666666666666,0,0,0,0.0,0,0,59,105,108,0,0,1,9.11846846846847,15,42,26,15,34
LDG0459,Lacota Dahlia Good,Lacota.Dahlia.Good@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,10.449999999999998,17.158156028368797,2.566666666666667,0,0,1,39.0,104,4,5,11,11,0,0,3,6.186622807017544,20,41,10,50,34
ROB0272,Raymond Otto Bond,Raymond.Otto.Bond@dtaa.com,SystemsEngineer,3 - Engineering,Gage Kaden Odonnell,7.195614035087721,17.30045045045045,1.2666666666666666,0,0,0,0.0,0,0,35,106,110,0,0,1,10.106306306306307,39,45,23,41,34
LNS0989,Lamar Nissim Strickland,Lamar.Nissim.Strickland@dtaa.com,NursePractitioner,5 - Medical,Alec Mannix Mcneil,10.305777777777779,17.921014492753628,2.5,0,0,0,0.0,0,0,48,101,99,0,0,2,7.085360360360361,34,38,45,30,31
CNM0800,Charissa Nyssa Mcgee,Charissa.Nyssa.Mcgee@dtaa.com,Scientist,1 - Research,Sasha Britanney Quinn,8.273684210526316,17.269819819819816,1.2666666666666666,0,0,0,0.0,0,0,28,105,95,0,0,1,8.99954954954955,32,11,40,38,24
HGN0287,Halla Germaine Nolan,Halla.Germaine.Nolan@dtaa.com,MechanicalEngineer,3 - Engineering,Rose Hanae Yates,9.22072072072072,18.26396396396396,1.2333333333333334,0,0,0,0.0,0,0,30,117,90,0,0,1,9.043243243243243,45,30,18,18,27
KMS0657,Kay Maxine Skinner,Kay.Maxine.Skinner@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.23108108108108,21.295495495495494,1.2333333333333334,0,0,0,0.0,0,0,11,34,29,0,45,1,12.064414414414415,17,31,21,17,29
BMG0917,Beverly Melissa Garner,Beverly.Melissa.Garner@dtaa.com,Physicist,1 - Research,Lillith Adena Matthews,10.33955223880597,19.12631578947369,2.2333333333333334,0,1,0,673.0,1625,94,33,109,100,0,2,1,8.691161616161617,43,36,41,23,34
HVB0037,Hollee Vanna Becker,Hollee.Vanna.Becker@dtaa.com,SecurityGuard,6 - Security,Clinton Coby Wolfe,7.706296296296297,15.801136363636367,1.5,7,0,0,0.0,0,0,125,213,297,0,0,1,8.09621212121212,17,42,41,44,26
PNH0761,Phelan Nissim Howell,Phelan.Nissim.Howell@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.594202898550725,14.955925925925925,1.5333333333333334,0,4,0,29.0,518,25,25,38,27,0,8,3,5.58768115942029,36,49,27,32,30
JLW0053,Jackson Linus Wilkerson,Jackson.Linus.Wilkerson@dtaa.com,LabManager,1 - Research,Summer Leilani Boyer,7.942982456140352,19.03648648648649,1.2666666666666666,0,0,1,0.0,0,0,59,170,144,0,0,1,11.095945945945944,42,41,18,38,31
JNA0559,Justine Nola Adkins,Justine.Nola.Adkins@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Stephanie Briar Harrington,9.001754385964912,17.986036036036033,1.2666666666666666,0,0,0,0.0,0,0,33,99,95,0,0,1,8.990540540540541,10,10,41,10,31
OYM0026,Orla Yolanda Middleton,Orla.Yolanda.Middleton@dtaa.com,HealthSafetyEngineer,4 - Safety,Wesley Kasper Duffy,9.513333333333334,18.08931623931624,1.3333333333333333,0,0,0,0.0,0,0,65,103,95,0,0,2,8.398717948717948,23,26,18,36,28
NIH0969,Naida Imelda Hughes,Naida.Imelda.Hughes@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,9.135074626865672,16.257657657657656,2.2333333333333334,0,0,0,0.0,0,0,4,12,12,0,0,1,7.089141414141414,43,25,43,22,22
RCC0617,Rogan Chandler Coffey,Rogan.Chandler.Coffey@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.95482456140351,17.04234234234234,1.2666666666666666,0,0,1,0.0,0,0,94,179,174,0,0,1,9.088738738738737,33,50,13,12,27
GJD0298,Grady Jordan Duran,Grady.Jordan.Duran@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.96535087719298,18.033333333333335,1.2666666666666666,0,0,0,0.0,0,0,6,12,10,0,0,1,9.070720720720722,43,39,12,40,27
MLL0598,Marcia Lillian Lynn,Marcia.Lillian.Lynn@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.470175438596494,18.515765765765767,1.2666666666666666,0,0,1,642.0,71,8,6,12,10,0,0,1,10.04954954954955,44,17,23,49,29
DSM0591,Daria Samantha Mcbride,Daria.Samantha.Mcbride@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.464473684210528,18.543243243243243,1.2666666666666666,0,0,0,0.0,0,0,7,13,10,0,0,1,10.081981981981981,20,35,18,43,35
SBN0971,Selma Barbara Nicholson,Selma.Barbara.Nicholson@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.219503546099291,16.298188405797102,1.5666666666666667,9,0,0,41.0,95,8,4,16,22,0,0,1,9.077898550724637,41,40,17,47,30
CCW0524,Camilla Claire Whitehead,Camilla.Claire.Whitehead@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,8.968859649122807,17.022972972972973,1.2666666666666666,0,0,0,0.0,0,0,10,35,29,0,0,1,8.05630630630631,40,25,20,21,25
IWM0816,Ira Wyatt Moss,Ira.Wyatt.Moss@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Sara Gail George,10.354477611940297,20.557207207207206,2.2333333333333334,0,0,1,0.0,0,0,39,102,95,0,49,1,10.162626262626263,35,42,50,44,28
JOL0024,John Omar Lancaster,John.Omar.Lancaster@dtaa.com,AdministrativeAssistant,3 - Training,Walter Kaseem Foley,7.727631578947371,17.78693693693694,1.2666666666666666,0,0,0,0.0,0,0,28,127,124,0,0,1,10.060810810810809,50,40,24,21,29
ENL0100,Ella Nita Lewis,Ella.Nita.Lewis@dtaa.com,ElectricalEngineer,3 - Engineering,Gage Kaden Odonnell,7.247807017543859,17.25135135135135,1.2666666666666666,0,0,1,0.0,0,0,34,111,109,0,0,1,10.003603603603603,39,18,42,35,21
TIW0299,Talon Ian Ware,Talon.Ian.Ware@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,9.00877192982456,17.96756756756757,1.2666666666666666,0,0,0,0.0,0,0,2,10,10,0,0,1,8.961261261261262,34,19,19,12,31
ZSK0258,Zachery Samson Kerr,Zachery.Samson.Kerr@dtaa.com,ElectricalEngineer,3 - Engineering,Dylan Tiger Terry,7.708771929824563,16.799999999999997,1.2666666666666666,0,0,1,0.0,0,0,45,112,97,1,0,1,9.094144144144144,38,35,21,37,25
CGF0337,Chaim Grant Fernandez,Chaim.Grant.Fernandez@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.226754385964912,18.28693693693694,1.2666666666666666,0,0,0,0.0,0,0,16,38,32,0,0,1,11.062162162162162,32,30,43,15,31
EHB0420,Erich Harding Bryant,Erich.Harding.Bryant@dtaa.com,ElectricalEngineer,3 - Engineering,Hadassah Riley Baker,10.769841269841269,15.5,3.5,19,8,0,0.0,0,0,68,135,186,3,13,2,4.186538461538461,45,42,38,17,20
RGN0408,Rhona Germane Nelson,Rhona.Germane.Nelson@dtaa.com,SystemsEngineer,3 - Engineering,Hadassah Riley Baker,7.994298245614035,18.00945945945946,1.2666666666666666,0,0,1,0.0,0,0,32,102,103,0,0,1,10.015315315315316,11,21,22,22,32
FHO0630,Frances Hermione Owens,Frances.Hermione.Owens@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.955701754385965,17.073873873873875,1.2666666666666666,0,0,0,0.0,0,0,90,179,172,0,0,1,9.120270270270272,28,44,23,12,26
JKJ0698,Jescie Kristen Jenkins,Jescie.Kristen.Jenkins@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.869496855345911,16.435534591194966,1.7666666666666666,15,0,0,0.0,0,0,11,19,31,0,0,4,8.20224358974359,16,38,16,22,28
SCF0608,Shana Callie Ferguson,Shana.Callie.Ferguson@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.980263157894738,17.007207207207205,1.2666666666666666,0,0,1,0.0,0,0,86,186,182,0,0,1,9.032882882882884,35,18,42,42,36
BVC0790,Blythe Veda Cooke,Blythe.Veda.Cooke@dtaa.com,FieldServiceEngineer,3 - FieldService,Sharon Britanni Kerr,11.376241134751776,16.230989583333333,3.1333333333333333,16,4,1,216.0,228,7,57,134,190,5,9,2,4.321453900709221,24,18,18,36,38
NRF0137,Noel Reagan Foster,Noel.Reagan.Foster@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.937719298245614,18.045495495495494,1.2666666666666666,0,0,0,0.0,0,0,7,11,10,0,0,1,9.10945945945946,10,49,38,17,32
HDD0789,Hashim Damon Dudley,Hashim.Damon.Dudley@dtaa.com,Manager,2 - Sales,Donovan Carlos Chapman,7.700877192982456,17.784234234234233,1.2666666666666666,0,0,0,0.0,0,0,60,178,151,0,0,1,10.086036036036035,44,39,30,10,29
IEB0153,Irma Eugenia Booker,Irma.Eugenia.Booker@dtaa.com,Accountant,2 - Payroll,Vera Mollie Jenkins,8.477380952380951,18.521951219512196,1.4,4,0,0,0.0,0,0,36,65,48,0,0,1,10.047154471544715,44,25,39,24,36
